datetime,cap_weighted_index,BTC,ponderated_index,MV,LV,HV,LB,HB,LB_EW,HB_EW,LB_BTC,HB_BTC
2014-08-27 00:00:00+00:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2014-08-28 00:00:00+00:00,99.29844745597275,99.34696656382727,98.09015840508111,98.8956764471375,95.1517468521623,101.02856995799998,97.65270024271635,98.5276165674459,97.65270024271635,98.5276165674459,97.95645861409626,98.22385819606602
2014-08-29 00:00:00+00:00,99.48868555676273,99.4843031342866,98.54755792261646,99.28468500945748,96.42917763860574,100.61444464080445,97.20094047088048,99.90230268234133,97.20094047088048,99.90230268234133,96.7497958989756,100.34986076818635
2014-08-30 00:00:00+00:00,98.62925626237534,98.6493280876763,98.9569060189169,98.61836045681152,97.13476409544472,100.71410108369801,98.475780579404,99.42198372965237,98.475780579404,99.42198372965237,98.93415513085226,98.91789046667132
2014-08-31 00:00:00+00:00,93.47038118853642,93.46770927687012,94.59767895894214,94.02063694916232,92.44442262340564,96.70400858840492,96.1496933010645,93.0109920703492,96.1496933010645,93.0109920703492,94.81266279323405,94.32368852404322
2014-09-01 00:00:00+00:00,92.90609435411442,92.90349464837338,93.55826615282801,93.9604484546104,90.52869877036636,96.58289062057742,96.9938900068776,90.15039576983467,96.9938900068776,90.15039576983467,96.53326701803142,90.53915336369886
2014-09-02 00:00:00+00:00,93.28541391579415,93.40177989760402,96.47977519298512,92.9653565431612,90.18635825598516,102.98004119662691,101.7641251174626,91.346914528442,101.7641251174626,91.346914528442,102.71716626217042,90.39370034907077
2014-09-03 00:00:00+00:00,93.4400202844102,93.43308168004489,99.65321159963378,93.77893760934303,90.81219950938035,109.03990866827358,107.32238368533542,92.36684416844516,107.32238368533542,92.36684416844516,108.32747902008313,91.4029869213816
2014-09-04 00:00:00+00:00,95.90386602128896,95.79519243748933,103.72027300210046,97.6415184373845,95.58699552582078,112.2070269735196,111.10851027613411,96.64769837616139,111.10851027613411,96.64769837616139,112.14906343470665,95.63916998774967
2014-09-05 00:00:00+00:00,94.72765192432281,94.5591633033553,108.54658729825113,100.66304928624487,98.04787733291892,119.76070367610802,111.97568082195495,104.88781654267245,111.97568082195495,104.88781654267245,113.02435520407938,103.79330169794135
2014-09-06 00:00:00+00:00,95.06878982508785,94.85026988005542,111.9650766285585,104.97151059710508,104.2308283888121,119.75184783095445,114.81043564135717,108.83902192513757,114.81043564135717,108.83902192513757,115.88565806263524,107.7032758574843
2014-09-07 00:00:00+00:00,94.60575112487476,94.35100645012349,108.80474070152609,103.15327874792489,103.13279775300992,114.25313427264707,110.31412782145718,106.95727268616804,110.31412782145718,106.95727268616804,111.34724143133741,105.8411628598248
